playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8470860,2021,Jaroslav Halak,VAN,G,all,17,47802,38.96,39,731,27.02,31,91.03,91,391.09,400,13.23,15,218.91,168,157.9,202,36.94,384,125,38,11.34,14.94,12.68,11,19,9,184,2,1
8470860,2021,Jaroslav Halak,VAN,G,5on5,17,39871,27.36,27,592,20.6,21,75.09,76,314.57,330,10.58,9,176.17,136,131.21,170,26.55,326,90,25,9.5,11.04,6.82,11,13,3,151,2,1
8470860,2021,Jaroslav Halak,VAN,G,4on5,17,3790,8.2,11,111,5.49,9,13.54,13,60.5,53,0.33,0,36.96,28,19.64,21,7.96,48,29,9,1.44,3.12,3.64,0,5,6,25,0,0
8470860,2021,Jaroslav Halak,VAN,G,5on4,17,3020,0.4,0,7,0.22,0,0.62,1,4.65,6,1.83,5,1.45,0,3.18,5,0.4,4,2,0,0.11,0.29,0,0,0,0,1,0,0
8478406,2021,Mackenzie Blackwood,NJD,G,other,25,1871,3.52,3,39,1.61,1,4.03,2,23,24,0.8,0,11.35,10,8.77,12,3.31,15,10,5,0.6,1.34,1.59,2,0,1,9,0,0
8478406,2021,Mackenzie Blackwood,NJD,G,all,25,83943,66.26,79,1295,49.11,42,167.47,174,739.23,731,24.19,32,401.47,279,305.13,397,64.32,746,208,59,22.01,25.6,18.64,26,30,23,282,0,0
8478406,2021,Mackenzie Blackwood,NJD,G,5on5,25,70572,52.64,63,1104,40.02,36,145.23,158,621.96,616,20.15,26,339.36,231,258.78,335,51.2,647,164,45,19.64,19.67,13.34,23,23,17,248,0,0
8478406,2021,Mackenzie Blackwood,NJD,G,4on5,25,6022,7.14,8,121,6.11,4,14.88,11,70.52,71,0.54,1,43.5,33,23.17,36,6.89,70,20,7,1.29,2.73,3.12,1,2,5,24,0,0
8478406,2021,Mackenzie Blackwood,NJD,G,5on4,25,5478,2.2,4,25,0.92,1,2.57,2,18.79,16,2.6,5,5.32,4,12.44,11,2.18,13,9,2,0.42,1.18,0.6,0,4,0,1,0,0
8480843,2021,Lukas Dostal,ANA,G,other,4,91,1.03,1,8,0.4,0,0.92,1,5.78,5,0.04,0,3.19,4,2.26,2,1.01,5,2,1,0.2,0.26,0.56,0,0,1,0,0,0
8480843,2021,Lukas Dostal,ANA,G,all,4,12087,8.62,10,191,7.26,4,23.26,20,103.86,108,3.29,4,60.76,51,42.76,57,8.44,116,24,6,3.55,3.02,2.04,4,5,1,45,0,0
8480843,2021,Lukas Dostal,ANA,G,5on5,4,10353,6.41,7,160,5.46,4,19.55,19,83.5,89,2.81,4,48.03,37,34.88,46,6.31,94,19,4,2.8,2.35,1.26,3,4,0,43,0,0
8480843,2021,Lukas Dostal,ANA,G,4on5,4,859,1.12,2,20,1.29,0,2.41,0,12.82,11,0.13,0,8.65,9,4.14,7,1.05,14,3,1,0.49,0.42,0.21,1,1,0,2,0,0
8480843,2021,Lukas Dostal,ANA,G,5on4,4,784,0.07,0,3,0.11,0,0.37,0,1.76,3,0.31,0,0.88,1,1.48,2,0.07,3,0,0,0.07,0,0,0,0,0,0,0,0
8480382,2021,Alexandar Georgiev,NYR,G,other,33,2559,2.28,3,53,2.29,1,4.66,2,24.79,23,0.59,3,17.03,22,7.92,6,2.2,26,7,2,1.04,0.78,0.46,3,0,0,18,0,0
8480382,2021,Alexandar Georgiev,NYR,G,all,33,104766,78.16,85,1599,60.91,76,199.14,172,861.29,833,26.55,32,480.09,393,344.63,440,75.05,886,223,82,26.51,27.42,24.23,33,25,27,408,0,0
8480382,2021,Alexandar Georgiev,NYR,G,5on5,33,89768,59.81,59,1327,48.07,59,169.86,150,713.4,687,20.78,23,394.23,315,289.91,381,57.61,747,180,58,21.8,22.55,15.45,23,20,16,342,0,0
8480382,2021,Alexandar Georgiev,NYR,G,4on5,33,6067,13.14,21,178,8.98,14,20.38,19,96.01,99,0.38,0,59.13,49,30.11,29,12.33,88,29,18,2.85,3.21,7.08,7,4,10,43,0,0
8480382,2021,Alexandar Georgiev,NYR,G,5on4,33,6372,1.79,1,25,0.95,1,2.47,0,17.18,15,4.2,6,5.51,4,11.72,17,1.79,17,3,3,0.46,0.42,0.92,0,0,1,2,0,0
8475831,2021,Philipp Grubauer,SEA,G,other,55,4363,6.8,7,108,4.38,5,11.53,14,55.97,56,1.31,1,34.75,30,17.61,20,6.13,52,15,10,1.7,1.79,3.31,2,2,3,31,0,0
8475831,2021,Philipp Grubauer,SEA,G,all,55,186685,130.26,164,2731,103.31,124,346.22,351,1485.3,1479,48.88,51,827.19,600,602.94,766,125.85,1552,388,119,43.26,47.19,39.81,57,62,45,672,0,0
8475831,2021,Philipp Grubauer,SEA,G,5on5,55,155731,98,125,2202,78.67,94,286.43,299,1193.36,1187,39.66,42,655.89,471,495.02,622,95,1259,313,81,36.26,38.31,23.44,47,53,25,549,0,0
8475831,2021,Philipp Grubauer,SEA,G,4on5,55,12849,22.52,28,367,18.54,24,43.39,34,200.55,198,0.68,1,124.93,94,65.43,91,21.82,207,49,26,4.35,5.63,12.54,5,6,17,85,0,0
8475831,2021,Philipp Grubauer,SEA,G,5on4,55,13742,2.62,2,47,1.49,1,4.18,4,31.5,34,6.91,7,9.94,5,22.92,30,2.6,30,10,2,0.74,1.36,0.52,1,1,0,5,0,0
8475839,2021,Louis Domingue,PIT,G,other,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475839,2021,Louis Domingue,PIT,G,all,2,7125,7.85,4,131,5.43,10,16.85,23,73.47,83,2.02,2,38.85,29,27.55,32,7.2,66,26,7,2.2,3.43,2.22,0,3,1,32,0,0
8475839,2021,Louis Domingue,PIT,G,5on5,2,5933,5.6,3,100,4.12,7,13.56,19,58.11,66,1.6,2,30.03,21,22.75,27,5.19,54,20,4,1.78,2.7,1.12,0,2,1,22,0,0
8475839,2021,Louis Domingue,PIT,G,4on5,2,832,2.18,1,29,1.23,3,3.04,3,13.86,16,0.16,0,8.21,8,3.85,4,1.94,10,6,3,0.35,0.73,1.1,0,1,0,10,0,0
8475839,2021,Louis Domingue,PIT,G,5on4,2,360,0.02,0,1,0.02,0,0.13,0,0.76,1,0.22,0,0.23,0,0.57,1,0.02,1,0,0,0.02,0,0,0,0,0,0,0,0
8478039,2021,Kaapo Kahkonen,SJS,G,other,36,2827,6.84,5,93,4.2,4,10.75,13,53.95,52,0.99,4,31.06,30,18.19,20,5.85,45,19,9,1.71,2.28,2.85,1,1,3,20,0,0
8478039,2021,Kaapo Kahkonen,SJS,G,all,36,116817,98.19,93,1931,73.44,86,239.87,292,1053.02,1056,29.76,46,596.67,429,424.66,523,93.94,1075,299,93,30.75,36.7,30.73,25,30,38,464,2,1
8478039,2021,Kaapo Kahkonen,SJS,G,5on5,36,94815,64.67,63,1482,52.8,60,189.29,244,799.66,801,24.2,35,450.12,305,330.47,404,62.68,846,214,53,23.42,26.51,14.74,22,21,20,369,2,1
8478039,2021,Kaapo Kahkonen,SJS,G,4on5,36,10178,24.12,22,314,15.03,22,35.98,32,170.17,171,0.66,0,106.19,86,54.89,75,22.91,154,60,28,4.69,7.25,12.17,1,6,15,72,0,0
8478039,2021,Kaapo Kahkonen,SJS,G,5on4,36,8997,2.18,2,39,1.25,0,3.53,3,26.9,30,3.76,7,8.47,8,19.87,23,2.13,28,6,2,0.87,0.65,0.66,0,2,0,3,0,0
8470147,2020,Curtis McElhinney,T.B,G,other,12,1310,2.74,1,36,1.58,1,3.52,2,20.26,17,0.6,0,12.09,10,7.41,12,2.51,18,8,2,0.81,1.1,0.83,0,1,0,8,0,0
8470147,2020,Curtis McElhinney,T.B,G,all,12,43159,26.49,37,504,19.88,15,61.88,59,286.1,296,11.82,13,156.62,97,116.07,163,25.64,282,88,20,8.04,11.12,7.33,12,17,8,114,2,1
8470147,2020,Curtis McElhinney,T.B,G,5on5,12,33877,16.25,29,371,13.73,8,48.45,48,209.73,225,9.24,12,114.6,70,86.25,118,15.78,214,62,10,5.87,7.75,2.63,10,15,4,85,2,1
8470147,2020,Curtis McElhinney,T.B,G,4on5,12,3543,6.25,6,79,3.83,5,8.34,9,43.44,40,0.43,0,26.41,17,13.81,19,6.12,41,11,8,1.11,1.27,3.87,2,0,4,19,0,0
8470147,2020,Curtis McElhinney,T.B,G,5on4,12,4429,1.25,1,18,0.73,1,1.57,0,12.68,14,1.52,1,3.51,0,8.59,14,1.23,9,7,0,0.25,1,0,0,1,0,2,0,0
8473503,2020,James Reimer,CAR,G,other,22,2006,3.67,6,61,2.77,4,7.06,10,32.2,37,0.62,1,20.9,19,9.35,5,3.36,29,13,3,0.96,1.51,1.2,1,3,2,16,0,0
8473503,2020,James Reimer,CAR,G,all,22,79866,52.62,59,1088,41.61,44,138.21,162,610.45,627,23.66,18,342.11,251,248.51,313,50.68,631,174,38,19.04,21.47,12.11,16,30,13,245,0,0
8473503,2020,James Reimer,CAR,G,5on5,22,63786,37.58,38,847,30.54,31,111.96,126,479.54,479,18.59,15,263.51,187,200.86,267,36.69,510,126,24,15.61,15.53,6.44,13,20,5,187,0,0
8473503,2020,James Reimer,CAR,G,4on5,22,7802,10.18,14,160,7.56,9,17.42,24,85.91,96,1.02,0,53.05,41,29.05,30,9.44,80,29,11,2.07,3.64,4.47,2,6,6,40,0,0
8473503,2020,James Reimer,CAR,G,5on4,22,6272,0.8,0,16,0.55,0,1.23,2,9.59,11,3.32,2,3.37,3,7.75,9,0.8,10,4,0,0.29,0.5,0,0,0,0,2,0,0
8477424,2020,Juuse Saros,NSH,G,other,36,2984,4.43,6,71,2.83,3,7.63,11,39.97,46,0.9,2,25.13,13,16.5,23,4.13,42,12,4,1.58,1.37,1.47,3,1,2,13,0,0
8477424,2020,Juuse Saros,NSH,G,all,36,123082,91.15,78,1849,69.38,82,228.56,259,1009.04,1071,31.95,39,568.58,418,417.96,541,87.13,1076,255,77,31.99,31.31,27.85,24,29,25,441,2,1
8477424,2020,Juuse Saros,NSH,G,5on5,36,101784,68.15,48,1524,55.95,70,195.51,216,834.18,877,26.31,30,466.5,345,348.23,460,65.14,902,207,52,26.67,25.85,15.63,19,19,10,363,2,1
8477424,2020,Juuse Saros,NSH,G,4on5,36,9178,16.84,23,220,9.47,8,22.41,28,114.49,124,0.49,0,69.76,56,38.94,41,16.17,112,29,20,3.09,3.22,10.53,2,8,13,59,0,0
8477424,2020,Juuse Saros,NSH,G,5on4,36,9136,1.63,1,30,1.04,1,2.72,4,18.98,23,4.05,7,6.45,4,13.55,15,1.57,18,7,1,0.54,0.87,0.22,0,1,0,4,0,0
8476945,2020,Connor Hellebuyck,WPG,G,other,45,3356,9.44,11,92,5.14,8,10.4,10,59.78,61,0.9,1,33.23,24,18.83,24,8.59,32,38,9,1.34,4.92,3.18,0,10,1,13,0,0
8476945,2020,Connor Hellebuyck,WPG,G,all,45,156169,131.25,112,2447,97.65,112,296.92,272,1335.46,1335,39.81,35,741.75,587,538.4,724,125.87,1282,435,132,38.44,52.86,39.96,28,50,34,598,0,0
8476945,2020,Connor Hellebuyck,WPG,G,5on5,45,129558,96.9,78,1967,73.48,85,246.21,222,1061.7,1042,31.08,25,589.68,462,432.64,592,93.7,1053,327,93,32.1,39.49,25.31,24,36,18,494,0,0
8476945,2020,Connor Hellebuyck,WPG,G,4on5,45,11318,20.01,22,315,16.42,18,33.8,34,169.18,180,0.67,1,102.06,88,57.17,67,18.72,160,50,25,3.95,5.96,10.1,4,3,15,80,0,0
8476945,2020,Connor Hellebuyck,WPG,G,5on4,45,11937,4.31,1,61,2.06,1,5.2,5,37.58,44,6.87,7,12.99,9,26.25,36,4.28,31,16,5,0.9,2.04,1.37,0,1,0,9,0,0
8481001,2020,Veini Vehvilainen,CBJ,G,other,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481001,2020,Veini Vehvilainen,CBJ,G,all,1,640,0.13,1,6,0.18,0,0.73,1,3.94,4,0.07,0,1.64,0,2.23,3,0.13,5,0,0,0.13,0,0,1,0,0,1,0,0
8481001,2020,Veini Vehvilainen,CBJ,G,5on5,1,363,0.04,0,3,0.06,0,0.42,0,1.54,1,0.07,0,0.77,0,0.66,2,0.04,2,0,0,0.04,0,0,0,0,0,1,0,0
8481001,2020,Veini Vehvilainen,CBJ,G,4on5,1,37,0.03,0,1,0.05,0,0.17,1,0.75,1,0,0,0.5,0,0.23,0,0.03,1,0,0,0.03,0,0,0,0,0,0,0,0
8481001,2020,Veini Vehvilainen,CBJ,G,5on4,1,227,0.06,1,2,0.06,0,0.14,0,1.65,2,0,0,0.36,0,1.34,1,0.06,2,0,0,0.06,0,0,1,0,0,0,0,0
8471227,2020,Devan Dubnyk,COL,G,other,22,1562,1.9,4,42,1.44,0,3.23,3,18.36,15,0.37,1,13.52,10,6.25,10,1.89,17,10,0,0.68,1.22,0,1,3,0,15,0,0
8471227,2020,Devan Dubnyk,COL,G,all,22,70942,48.89,63,1117,41.33,42,136.58,129,580.05,602,18.69,19,337.45,266,235.48,307,47.17,619,158,42,17.43,18.25,13.21,24,26,13,298,2,1
8471227,2020,Devan Dubnyk,COL,G,5on5,22,57320,33.64,44,850,29.48,35,108.07,104,441.45,463,14.74,14,251.43,193,185.69,239,32.89,487,106,30,13.01,12.37,8.25,19,18,7,227,2,1
8471227,2020,Devan Dubnyk,COL,G,4on5,22,7161,12,12,201,9.5,6,23.28,20,106.96,107,0.47,0,67.32,61,34.5,47,11.15,101,39,10,3.39,4.24,4.38,3,4,5,51,0,0
8471227,2020,Devan Dubnyk,COL,G,5on4,22,4899,1.14,2,20,0.76,1,1.69,1,10.86,14,3.08,4,4.09,1,7.88,11,1.03,12,2,2,0.24,0.32,0.58,0,1,1,4,0,0
8479496,2020,David Rittich,TOR,G,other,19,1322,3.69,3,36,1.74,4,3.35,0,19.53,16,0.26,0,9.95,12,5.64,6,2.97,8,13,4,0.41,1.54,1.74,0,1,2,11,0,0
8479496,2020,David Rittich,TOR,G,all,19,57946,42.93,46,856,32.88,34,108.91,101,479.03,463,15.29,16,265.65,211,197.37,251,41.25,478,152,33,13.68,17.97,11.28,17,16,13,193,0,0
8479496,2020,David Rittich,TOR,G,5on5,19,47839,28.5,31,683,24.59,20,90.93,86,380.53,373,12.58,16,214.96,170,160.82,207,27.89,411,104,17,11.27,12.35,4.88,14,12,5,151,0,0
8479496,2020,David Rittich,TOR,G,4on5,19,4435,8.01,10,107,5.36,8,11.91,13,58.37,50,0.48,0,34.72,27,17.18,19,7.73,48,22,9,1.63,2.48,3.9,3,2,5,28,0,0
8479496,2020,David Rittich,TOR,G,5on4,19,4350,2.72,2,30,1.2,2,2.7,2,20.59,24,1.94,0,6.02,2,13.73,19,2.67,11,13,3,0.38,1.6,0.75,0,1,1,3,0,0
8476434,2020,John Gibson,ANA,G,other,35,3642,5.82,9,71,2.88,6,6.77,5,38.09,41,0.68,0,21.42,17,13.86,12,5.59,28,16,8,1.01,1.88,2.93,1,5,3,19,0,0
8476434,2020,John Gibson,ANA,G,all,35,121887,93.64,101,1924,72.24,90,235.32,240,1023.87,1043,30.57,21,585.28,461,420.37,505,90.76,1097,255,89,32.17,30.36,31.11,25,40,36,483,2,2
8476434,2020,John Gibson,ANA,G,5on5,35,100754,68.61,70,1563,56.22,70,198,204,827.99,843,25.34,19,470.91,372,347.38,416,66.63,898,211,60,27.09,25.12,16.41,21,31,18,394,2,1
8476434,2020,John Gibson,ANA,G,4on5,35,9955,17.2,20,258,11.97,13,27.48,29,136.58,139,0.73,0,85.7,69,44.25,56,16.53,151,21,19,3.47,2.5,11.22,2,3,15,67,0,0
8476434,2020,John Gibson,ANA,G,5on4,35,7536,1.66,2,26,0.99,1,2.48,2,17.43,16,3.58,2,5.81,2,12.55,17,1.66,16,6,2,0.42,0.7,0.54,1,1,0,2,0,1
8476341,2020,Anton Forsberg,OTT,G,other,8,658,1.15,1,20,0.56,1,1.56,1,7.63,9,0.1,0,3.94,4,3.49,4,1.11,5,5,1,0.19,0.62,0.34,0,1,0,9,0,0
8476341,2020,Anton Forsberg,OTT,G,all,8,26913,24.05,24,482,19.08,16,59.98,73,259.7,264,6.83,9,144.44,134,103.33,98,22.69,260,73,26,7.35,8.72,7.98,8,10,6,123,0,0
8476341,2020,Anton Forsberg,OTT,G,5on5,8,22932,17.46,19,392,14.8,11,50.34,66,211.91,210,5.59,8,117.98,100,86.96,86,16.54,219,58,17,6.24,6.94,4.27,8,7,4,98,0,0
8476341,2020,Anton Forsberg,OTT,G,4on5,8,1782,5.24,4,66,3.57,4,7.69,6,37.15,41,0.26,0,21.53,29,10.7,5,4.84,33,9,8,0.81,1.07,3.37,0,2,2,16,0,0
8476341,2020,Anton Forsberg,OTT,G,5on4,8,1541,0.21,0,4,0.16,0,0.39,0,3.01,4,0.88,1,0.99,1,2.18,3,0.21,3,1,0,0.1,0.1,0,0,0,0,0,0,0
8477480,2020,Eric Comrie,N.J,G,other,1,168,0.15,0,4,0.14,0,0.35,0,1.93,0,0.11,1,1.53,1,0.76,2,0.11,3,0,0,0.15,0,0,0,0,0,1,0,0
8477480,2020,Eric Comrie,N.J,G,all,1,3600,3.08,3,59,2.77,4,7.99,5,35.42,33,1.26,4,21.57,16,13.47,22,2.94,37,10,3,1.14,1.23,0.71,2,0,1,9,0,0
8477480,2020,Eric Comrie,N.J,G,5on5,1,2824,1.86,1,42,1.78,2,5.96,4,25.44,23,1.07,3,15.06,12,10.53,17,1.8,27,8,1,0.6,1.02,0.24,1,0,0,6,0,0
8477480,2020,Eric Comrie,N.J,G,4on5,1,299,1.08,2,13,0.85,2,1.67,1,8.05,10,0.03,0,4.97,3,2.18,3,1.03,7,2,2,0.39,0.21,0.47,1,0,1,2,0,0
8477480,2020,Eric Comrie,N.J,G,5on4,1,309,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479394,2020,Carter Hart,PHI,G,other,27,1249,5.15,2,45,2.12,0,4.73,7,27.19,23,0.32,1,14.85,10,8.29,15,4.86,22,6,8,0.85,0.75,3.56,0,0,2,9,0,0
8479394,2020,Carter Hart,PHI,G,all,27,87394,70.75,89,1264,49.48,56,158.77,168,707.69,721,21.88,30,383.06,255,280.1,373,68.8,694,199,72,20,24.71,26.05,26,29,34,299,2,1
8479394,2020,Carter Hart,PHI,G,5on5,27,71641,46.61,64,1006,36.96,45,129.85,140,554.41,569,17.64,25,301,201,225.64,292,45.47,559,163,36,15.82,20.11,10.69,24,26,14,248,2,1
8479394,2020,Carter Hart,PHI,G,4on5,27,7409,15.27,21,168,8.61,9,19.37,18,95.98,94,0.74,2,56.21,37,28.55,42,14.86,87,22,22,2.4,2.97,9.9,2,3,16,37,0,0
8479394,2020,Carter Hart,PHI,G,5on4,27,7095,2.08,2,29,0.99,0,3.02,1,20.15,24,2.9,2,6.22,2,14.08,21,2.05,20,3,4,0.58,0.35,1.15,0,0,2,2,0,0
8478499,2020,Adin Hill,ARI,G,other,19,1580,3.06,2,49,2.05,3,5.53,9,28.17,29,0.47,0,17.19,16,10.23,9,2.91,30,5,4,1.04,0.63,1.39,0,1,1,10,0,0
8478499,2020,Adin Hill,ARI,G,all,19,60354,46.03,46,922,35.79,46,117.52,136,514.97,530,14.83,18,294.72,216,215.21,266,43.87,557,130,39,16.85,15.81,13.37,17,18,11,196,0,0
8478499,2020,Adin Hill,ARI,G,5on5,19,49568,33.79,37,764,28.4,34,98.45,113,418.18,425,12.24,15,240.17,175,178.51,221,32.72,457,114,22,13.77,13.91,6.11,15,15,7,171,0,0
8478499,2020,Adin Hill,ARI,G,4on5,19,3955,8.52,5,95,4.89,9,12.01,12,58.07,64,0.13,1,34.06,23,18.73,28,7.62,59,8,13,1.76,0.89,5.87,2,0,3,15,0,0
8478499,2020,Adin Hill,ARI,G,5on4,19,5251,0.65,2,14,0.46,0,1.53,2,10.55,12,1.98,2,3.3,2,7.75,8,0.62,11,3,0,0.28,0.37,0,0,2,0,0,0,0
8479973,2020,Stuart Skinner,EDM,G,other,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479973,2020,Stuart Skinner,EDM,G,all,1,3581,4.11,5,65,2.65,6,8.45,6,36.92,38,1.02,0,20.13,18,14.43,13,3.94,35,10,6,0.87,1.24,1.99,1,1,3,14,0,0
8479973,2020,Stuart Skinner,EDM,G,5on5,1,2700,3.16,3,55,2.19,6,7.49,6,31.18,31,0.66,0,16.54,14,12.55,12,3,29,10,4,0.81,1.24,1.11,1,1,1,12,0,0
8479973,2020,Stuart Skinner,EDM,G,4on5,1,514,0.94,2,10,0.46,0,0.96,0,5.74,7,0.01,0,3.6,4,1.87,1,0.94,6,0,2,0.06,0,0.88,0,0,2,2,0,0
8479973,2020,Stuart Skinner,EDM,G,5on4,1,364,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475660,2020,Cam Talbot,MIN,G,other,33,3027,8.18,9,103,4.17,6,10.95,12,57.73,59,1.01,1,32.44,27,21.35,24,7.72,53,17,9,2.11,2.05,4.02,4,3,2,24,0,0
8475660,2020,Cam Talbot,MIN,G,all,33,117687,83.82,86,1906,67.33,72,236.31,272,1011.75,1008,28.67,23,574.28,426,417.8,529,81.07,1118,221,73,31.37,26.59,25.86,33,30,23,494,0,0
8475660,2020,Cam Talbot,MIN,G,5on5,33,95808,58.49,58,1506,51.09,53,193.62,223,799.32,785,22.22,16,452.35,323,334.89,437,56.9,900,172,44,25,20.8,12.68,24,24,10,390,0,0
8475660,2020,Cam Talbot,MIN,G,4on5,33,9074,15.17,16,254,11.04,13,27.92,32,129.29,136,0.67,0,81.37,69,43.23,50,14.48,139,25,19,3.58,2.84,8.75,5,1,10,71,0,0
8475660,2020,Cam Talbot,MIN,G,5on4,33,9778,1.6,2,38,0.87,0,3.25,4,22.33,25,4.64,6,6.91,6,16.74,18,1.59,24,5,1,0.6,0.59,0.41,0,1,1,8,0,0
8477967,2020,Thatcher Demko,VAN,G,other,35,4135,7.94,7,94,4.29,5,9.94,11,53.81,49,0.79,0,35.45,36,15.45,14,7.42,39,26,10,1.47,3.04,3.43,1,2,4,19,0,0
8477967,2020,Thatcher Demko,VAN,G,all,35,125212,105.78,99,2075,79.91,83,247.87,289,1120.12,1164,33.54,31,644.17,499,458.41,552,101.39,1148,327,99,34.26,39.39,32.12,33,34,32,501,0,0
8477967,2020,Thatcher Demko,VAN,G,5on5,35,100570,76.11,69,1642,58.54,63,199.9,219,869.13,903,27.26,27,491.35,376,367.91,456,73.47,910,248,65,28.3,30.06,17.75,27,28,14,419,0,0
8477967,2020,Thatcher Demko,VAN,G,4on5,35,11160,18.71,21,295,15.38,15,34.09,53,168.18,180,0.82,1,107.17,81,54.84,56,17.48,176,38,22,3.85,4.36,10.5,5,3,13,59,0,0
8477967,2020,Thatcher Demko,VAN,G,5on4,35,9347,2.82,2,40,1.55,0,3.43,5,26.04,29,4.62,3,8.69,4,18.66,25,2.82,20,14,2,0.54,1.84,0.44,0,1,1,4,0,0
8476444,2020,Christopher Gibson,T.B,G,other,2,95,0.15,0,2,0.11,0,0.47,1,1.56,1,0,0,0.79,0,0.43,1,0.15,1,1,0,0.04,0.12,0,0,0,0,0,0,0
8476444,2020,Christopher Gibson,T.B,G,all,2,6778,3.76,5,72,2.56,1,8.34,7,37.6,40,1.96,2,20.26,15,14.91,21,3.73,32,17,2,0.77,2.24,0.76,1,3,1,21,0,0
8476444,2020,Christopher Gibson,T.B,G,5on5,2,5804,2.73,4,59,1.94,1,6.78,6,30.25,32,1.88,2,15.82,9,12.75,19,2.71,27,13,1,0.6,1.76,0.37,1,3,0,18,0,0
8476444,2020,Christopher Gibson,T.B,G,4on5,2,513,0.88,1,11,0.5,0,1.09,0,5.79,7,0.02,0,3.64,6,1.73,1,0.86,4,3,1,0.13,0.36,0.39,0,0,1,3,0,0
8476444,2020,Christopher Gibson,T.B,G,5on4,2,366,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8480382,2020,Alexandar Georgiev,NYR,G,other,19,1246,2.7,4,33,1.61,1,3.86,1,18.84,21,0.4,2,9.65,9,6.44,10,2.51,15,6,4,0.51,0.72,1.47,1,2,1,8,0,0
8480382,2020,Alexandar Georgiev,NYR,G,all,19,57260,36.83,44,885,32.31,22,111.95,109,472.65,465,14.86,22,273.37,210,199.79,260,35.75,537,101,32,14.18,12.2,10.45,14,15,15,215,0,0
8480382,2020,Alexandar Georgiev,NYR,G,5on5,19,46844,26.29,32,725,24.55,14,94.3,93,382.52,382,11.75,12,219.06,167,164.35,211,25.8,444,80,17,12.03,9.56,4.7,11,11,10,184,0,0
8480382,2020,Alexandar Georgiev,NYR,G,4on5,19,4302,6.73,6,113,5.55,7,12.34,14,60.88,53,0.4,1,41.34,31,21.83,31,6.32,68,13,9,1.41,1.6,3.72,2,2,2,23,0,0
8480382,2020,Alexandar Georgiev,NYR,G,5on4,19,4868,1.11,2,14,0.59,0,1.46,1,10.41,9,2.31,7,3.32,3,7.16,8,1.11,10,2,2,0.24,0.32,0.56,0,0,2,0,0,0
8476899,2020,Matt Murray,OTT,G,other,27,1713,2.61,2,46,1.53,1,4.48,7,23.12,21,0.89,2,11.83,8,10.84,14,2.56,20,9,3,0.73,0.94,0.93,0,1,1,14,0,0
8476899,2020,Matt Murray,OTT,G,all,27,84251,63.09,79,1332,50.03,46,159.4,175,709.54,738,22.5,27,409.39,325,296.38,359,61.11,742,203,56,20.28,24.48,18.32,29,25,25,331,2,1
8476899,2020,Matt Murray,OTT,G,5on5,27,66993,44.67,57,1044,37.17,35,129.8,143,553.01,579,17.43,21,319.52,253,234.13,282,43.41,596,153,34,16.93,18.49,9.24,26,22,9,261,2,1
8476899,2020,Matt Murray,OTT,G,4on5,27,8509,13.96,16,212,10.31,9,22.28,24,113.35,118,0.66,0,71.75,59,37.04,47,13.4,106,36,17,2.19,4.28,7.49,1,2,13,53,0,0
8476899,2020,Matt Murray,OTT,G,5on4,27,7036,1.85,4,30,1.02,1,2.84,1,20.06,20,3.52,4,6.28,5,14.38,16,1.73,20,5,2,0.43,0.77,0.66,2,0,2,3,0,0
8471418,2020,Anton Khudobin,DAL,G,other,32,1196,4.23,4,53,2.03,4,5.46,3,26.74,32,1,2,13.92,9,10.38,15,4.08,20,12,5,0.68,1.58,1.96,0,2,2,16,0,0
8471418,2020,Anton Khudobin,DAL,G,all,32,107677,65.99,76,1525,53.65,45,185.62,183,803.85,800,28.5,42,457.5,372,344.77,436,64.51,898,190,47,25.64,22.75,17.59,28,26,22,390,2,1
8471418,2020,Anton Khudobin,DAL,G,5on5,32,89039,42.72,48,1179,38.91,28,148.67,146,616.39,599,22.78,33,350.81,290,270.88,345,41.98,715,138,20,20.85,16.54,5.33,25,18,5,306,2,1
8471418,2020,Anton Khudobin,DAL,G,4on5,32,8751,16.98,20,248,11.34,13,27.15,31,129.9,136,0.62,0,81.69,66,42.23,49,16.43,132,31,21,3.31,3.62,10.05,1,4,15,64,0,0
